query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;add_input_wall_ms;get_output_wall_ms;finish_wall_ms;blocked_wall_ms;is_blocked_wall_ms;l_input_rows;r_input_rows;input_rows;raw_input_rows;output_rows;input_bytes;raw_input_bytes;output_bytes;output_per_input_rows;output_per_input_bytes;bytes_per_input_row;bytes_per_output_row;blocked_ratio;add_input_calls;get_output_calls;finish_calls;total_drivers;peak_mem;user_mem;revocable_mem;system_mem;spilled_bytes;physical_written_bytes;build_keys;null_build_keys;probe_keys;null_probe_keys;input_avg_rows_per_call;input_var_proxy;child_count;is_leaf;is_exchange_like;is_join;child_plan
170;10;1;0;1;96;PartitionedOutput;0.572000;0.024;0.339;0.209;0.000;0.622;1;0;1;0;1;32;0;52;1.000000;1.625000;32.000000;52.000000;0.000000;1;59;60;1;16896;8192;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;9
170;11;2;2;96;96;FilterProject;0.256250;1.120;17.450;6.030;0.000;17.450;20000000;0;20000000;0;20000000;1478818683;0;1478818683;1.000000;1.000000;73.940934;73.940934;0.000000;312;1978;1762;96;0;0;0;0;0;0;0;0;0;0;64102.564103;316403738331.252319;1;0;0;0;20
170;12;2;1;96;96;LocalExchangeSinkOperator;0.989917;0.000;94.720;0.312;5420.000;94.720;20000000;0;20000000;0;20000000;1478803809;0;1478803809;1.000000;1.000000;73.940190;73.940190;0.982769;0;8630;96;96;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;13
170;13;2;2;96;96;LocalExchangeSourceOperator;9.836875;930.730;6.600;7.010;3420.000;6.600;20000000;0;20000000;0;20000000;1478818683;0;1478818683;1.000000;1.000000;73.940934;73.940934;0.783624;312;1762;1858;96;1378304;36635648;0;0;0;0;0;0;0;0;64102.564103;316403738331.252319;1;0;1;0;11
170;14;2;1;96;96;HashBuilderOperator;520.774688;45070.000;4390.000;534.370;13220.000;4390.000;20000000;0;20000000;0;0;1478803809;0;0;0.000000;0.000000;73.940190;0.000000;0.209130;7488;8918;8822;96;87917056;1702887424;0;0;0;0;20000000;0;0;0;2670.940171;13347569289.260576;1;0;0;0;12
170;15;2;0;96;96;ExchangeOperator;69.378229;0.000;6660.000;0.310;32150.000;6660.000;21432090;0;21432090;21432090;21432090;1083649285;686069280;1083649285;1.000000;1.000000;50.561998;50.561998;0.828388;0;279;96;96;16777216;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;23
170;16;2;0;96;96;LookupJoinOperator;118.788125;5360.000;6040.000;3.660;65400.000;6040.000;21432090;0;21432090;0;11392;1083649285;0;305612;0.000532;0.000282;50.561998;26.826896;0.851522;183;9543;876;96;16994816;554172416;0;0;0;0;0;0;21432090;0;117115.245902;613790563306.567993;2;0;0;1;14,15
170;17;2;0;96;96;FilterProject;9.425313;21.690;860.310;22.830;0.000;860.310;11392;0;11392;0;11392;305612;0;105003;1.000000;0.343583;26.826896;9.217258;0.000000;8763;18315;9648;96;3145728;0;0;0;0;0;0;0;0;0;1.300011;3701.064506;1;0;0;0;16
170;18;2;0;96;96;PartialAggregation;0.893542;35.490;26.550;23.740;0.000;26.550;11392;0;11392;0;96;105003;0;4416;0.008427;0.042056;9.217258;46.000000;0.000000;8763;9744;9744;96;66176;0;0;0;0;0;0;0;0;0;1.300011;3701.064506;1;0;0;0;17
170;19;2;0;96;96;PartitionedOutput;0.218021;5.610;10.850;4.470;0.000;10.850;96;0;96;0;96;4416;0;4698;1.000000;1.063859;46.000000;48.937500;0.000000;96;1077;1173;96;16896;753664;0;0;0;0;0;0;0;0;1.000000;23.000000;1;0;0;0;18
170;20;2;2;96;96;ExchangeOperator;126.252687;0.000;12120.000;0.258;28460.000;12120.000;20000000;0;20000000;20000000;20000000;1478818683;711742269;1478818683;1.000000;1.000000;73.940934;73.940934;0.701326;0;408;96;96;32276480;681861120;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;25
170;21;3;0;96;96;TableScanOperator;533.752604;0.000;51240.000;0.250;1000.000;51240.000;21432090;0;21432090;600037902;21432090;2594001512;10991050113;2594001512;1.000000;1.000000;121.033530;121.033530;0.019142;0;120674;96;96;157436096;332444608;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
170;22;3;0;96;96;FilterProject;19.141250;155.650;1530.000;151.910;0.000;1530.000;21432090;0;21432090;600037902;21432090;1812516676;10991050113;0;1.000000;0.000000;84.570225;0.000000;0.000000;60260;120770;60606;96;4672;282624;0;0;0;0;0;0;0;0;355.660305;1907241150.811026;1;0;0;0;21
170;23;3;0;96;96;PartitionedOutput;33.667708;1160.000;1920.000;152.100;42010.000;1920.000;21432090;0;21432090;0;21432090;0;0;686069280;1.000000;0.000000;0.000000;32.011310;0.928560;60260;60707;60803;96;5522688;98377728;0;0;0;0;0;0;0;0;355.660305;1907241150.811026;1;0;0;0;22
170;24;4;0;96;96;TableScanOperator;5.891281;0.000;565.060;0.503;248.230;565.060;20000000;0;20000000;20000000;20000000;1632252396;214737584;1632252396;1.000000;1.000000;81.612620;81.612620;0.305028;0;4217;96;96;5019008;83190656;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
170;25;4;0;96;96;PartitionedOutput;31.317187;738.700;2260.000;7.750;279.330;2260.000;20000000;0;20000000;0;20000000;0;0;711742269;1.000000;0.000000;0.000000;35.587113;0.085012;2012;2336;2432;96;12649728;114708480;0;0;0;0;0;0;0;0;9940.357853;62152279428.222832;1;0;0;0;24
171;0;0;1;1;8;LocalExchangeSourceOperator;0.032000;0.000;0.032;0.000;2970.000;0.000;1;0;1;0;1;9;0;9;1.000000;1.000000;9.000000;9.000000;0.999989;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;4
171;1;0;1;1;8;ExplainAnalyzeOperator;104.663000;0.003;104.540;0.120;0.000;0.000;1;0;1;0;1;9;0;7906;1.000000;878.444444;9.000000;7906.000000;0.000000;1;5;3;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;0
171;2;0;0;16;8;ExchangeOperator;0.002000;0.000;0.032;0.000;47430.000;0.032;1;0;1;1;1;9;31;9;1.000000;1.000000;9.000000;9.000000;0.999999;0;1;0;16;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;10
171;3;0;1;1;8;TaskOutputOperator;0.129000;0.123;0.000;0.006;0.000;0.000;1;0;1;0;1;7906;0;7906;1.000000;1.000000;7906.000000;7906.000000;0.000000;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;1
171;4;0;0;16;8;LocalExchangeSinkOperator;0.014000;0.050;0.000;0.174;0.000;0.000;1;0;1;0;1;9;0;9;1.000000;1.000000;9.000000;9.000000;0.000000;1;0;16;16;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;1;0;2
171;5;1;1;2;8;ExchangeOperator;0.162500;0.000;0.315;0.010;5911.072;3.183;8;0;8;8;8;256;416;256;1.000000;1.000000;32.000000;32.000000;0.999945;0;10;2;2;896;1024;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;19
171;6;1;1;2;8;FilterProject;0.158000;0.025;0.168;0.123;0.000;0.278;8;0;8;0;8;256;0;256;1.000000;1.000000;32.000000;32.000000;0.000000;8;36;30;2;0;0;0;0;0;0;0;0;0;0;1.000000;7.000000;1;0;0;0;5
171;7;1;0;1;8;LocalExchangeSinkOperator;0.180000;0.000;0.177;0.003;2957.251;0.115;8;0;8;0;8;256;0;256;1.000000;1.000000;32.000000;32.000000;0.999939;0;17;1;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;8
171;8;1;1;2;8;LocalExchangeSourceOperator;0.333000;0.332;0.143;0.191;0.000;0.318;8;0;8;0;8;256;0;256;1.000000;1.000000;32.000000;32.000000;0.000000;8;30;32;2;0;0;0;0;0;0;0;0;0;0;1.000000;7.000000;1;0;1;0;6
171;9;1;0;1;8;Aggregation;0.275000;0.095;0.102;0.079;0.000;0.248;8;0;8;0;1;256;0;32;0.125000;0.125000;32.000000;32.000000;0.000000;8;19;19;1;66048;0;0;0;0;0;0;0;0;0;1.000000;7.000000;1;0;0;0;7
171;10;1;0;1;8;PartitionedOutput;0.233000;0.032;0.148;0.053;0.000;0.146;1;0;1;0;1;32;0;52;1.000000;1.625000;32.000000;52.000000;0.000000;1;12;13;1;16896;8192;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;9
171;11;2;2;8;8;FilterProject;1.510000;1.740;7.830;2.510;0.000;7.830;20000000;0;20000000;0;20000000;1446533052;0;1446533052;1.000000;1.000000;72.326653;72.326653;0.000000;519;1353;842;8;0;0;0;0;0;0;0;0;0;0;38535.645472;191193265379.500519;1;0;0;0;20
171;12;2;1;8;8;LocalExchangeSinkOperator;1.722000;0.000;13.750;0.026;726.890;13.750;20000000;0;20000000;0;20000000;1446531125;0;1446531125;1.000000;1.000000;72.326556;72.326556;0.981401;0;1154;8;8;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;13
171;13;2;2;8;8;LocalExchangeSourceOperator;85.938750;682.440;2.640;2.430;360.660;2.640;20000000;0;20000000;0;20000000;1446533052;0;1446533052;1.000000;1.000000;72.326653;72.326653;0.344085;519;842;850;8;3514368;10362880;0;0;0;0;0;0;0;0;38535.645472;191193265379.500519;1;0;1;0;11
171;14;2;1;8;8;HashBuilderOperator;942.500000;3710.000;2340.000;1490.000;1530.000;2340.000;20000000;0;20000000;0;0;1446531125;0;0;0.000000;0.000000;72.326556;0.000000;0.168688;1038;1178;1170;8;236028032;1579155456;0;0;0;0;20000000;0;0;0;19267.822736;95967881682.737366;1;0;0;0;12
171;15;2;0;8;8;ExchangeOperator;90.474250;0.000;723.760;0.034;8030.000;723.760;21432090;0;21432090;21432090;21432090;5717602813;686056857;5717602813;1.000000;1.000000;266.777660;266.777660;0.917317;0;891;8;8;12058624;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;23
171;16;2;0;8;8;LookupJoinOperator;746.677500;1640.000;4330.000;3.420;7500.000;4330.000;21432090;0;21432090;0;11392;5717602813;0;1933104;0.000532;0.000338;266.777660;169.689607;0.556652;883;9932;1124;8;7670528;58720256;0;0;0;0;0;0;21432090;0;24271.902605;129460362372.074326;2;0;0;1;14,15
171;17;2;0;8;8;FilterProject;23.086250;24.170;136.700;23.820;0.000;136.700;11392;0;11392;0;11392;1933104;0;104677;1.000000;0.054150;169.689607;9.188641;0.000000;8816;17881;9073;8;2097152;0;0;0;0;0;0;0;0;0;1.292196;3678.824558;1;0;0;0;16
171;18;2;0;8;8;PartialAggregation;10.465000;34.570;24.900;24.250;0.000;24.900;11392;0;11392;0;8;104677;0;256;0.000702;0.002446;9.188641;32.000000;0.000000;8816;9081;9081;8;66048;0;0;0;0;0;0;0;0;0;1.292196;3678.824558;1;0;0;0;17
171;19;2;0;8;8;PartitionedOutput;0.460375;0.223;2.210;1.250;0.000;2.210;8;0;8;0;8;256;0;416;1.000000;1.625000;32.000000;52.000000;0.000000;8;273;281;8;16896;65536;0;0;0;0;0;0;0;0;1.000000;1.000000;1;0;0;0;18
171;20;2;2;8;8;ExchangeOperator;223.753500;0.000;1790.000;0.028;1510.000;1790.000;20000000;0;20000000;20000000;20000000;1446533052;711737977;1446533052;1.000000;1.000000;72.326653;72.326653;0.457572;0;527;8;8;78217216;184180736;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;25
171;21;3;0;8;8;TableScanOperator;1508.752125;0.000;12070.000;0.017;0.000;12070.000;21432090;0;21432090;600037902;21432090;2594001512;11000749441;2594001512;1.000000;1.000000;121.033530;121.033530;0.000000;0;120528;8;8;15165120;39355200;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
171;22;3;0;8;8;FilterProject;158.875000;131.570;1010.000;129.430;0.000;1010.000;21432090;0;21432090;600037902;21432090;1812516676;11000749441;0;1.000000;0.000000;84.570225;0.000000;0.000000;60260;120536;60284;8;4672;23552;0;0;0;0;0;0;0;0;355.660305;1925308954.324203;1;0;0;0;21
171;23;3;0;8;8;PartitionedOutput;273.533750;877.960;1180.000;130.310;4130.000;1180.000;21432090;0;21432090;0;21432090;0;0;686056857;1.000000;0.000000;0.000000;32.010730;0.653660;60260;60297;60305;8;21447936;7503872;0;0;0;0;0;0;0;0;355.660305;1925308954.324203;1;0;0;0;22
171;24;4;0;8;8;TableScanOperator;46.797250;0.000;374.360;0.018;0.000;374.360;20000000;0;20000000;20000000;20000000;1632252396;214737584;1632252396;1.000000;1.000000;81.612620;81.612620;0.000000;0;4032;8;8;9971456;22408832;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
171;25;4;0;8;8;PartitionedOutput;288.182500;630.730;1670.000;4.730;0.000;1670.000;20000000;0;20000000;0;20000000;0;0;711737977;1.000000;0.000000;0.000000;35.586899;0.000000;2012;2028;2036;8;5342464;17174528;0;0;0;0;0;0;0;0;9940.357853;55607753961.167168;1;0;0;0;24
172;0;0;1;1;128;LocalExchangeSourceOperator;0.146000;0.000;0.146;0.000;1490.000;0.000;1;0;1;0;1;9;0;9;1.000000;1.000000;9.000000;9.000000;0.999902;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;4
172;1;0;1;1;128;ExplainAnalyzeOperator;105.587000;0.007;105.450;0.130;0.000;0.000;1;0;1;0;1;9;0;7902;1.000000;878.000000;9.000000;7902.000000;0.000000;1;5;3;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;0
172;2;0;0;16;128;ExchangeOperator;0.002938;0.000;0.047;0.000;23740.000;0.047;1;0;1;1;1;9;31;9;1.000000;1.000000;9.000000;9.000000;0.999998;0;1;0;16;0;0;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;10
172;3;0;1;1;128;TaskOutputOperator;0.155000;0.149;0.000;0.006;0.000;0.000;1;0;1;0;1;7902;0;7902;1.000000;1.000000;7902.000000;7902.000000;0.000000;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;0;0;1
172;4;0;0;16;128;LocalExchangeSinkOperator;0.032125;0.285;0.000;0.229;0.000;0.000;1;0;1;0;1;9;0;9;1.000000;1.000000;9.000000;9.000000;0.000000;1;0;16;16;0;0;0;0;0;0;0;0;0;0;1.000000;0.000000;1;0;1;0;2
