query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;l_input_rows;r_input_rows;peak_mem;output_rows;child_plan
382;60;9;0;128;128;FilterProject;439.800;22760815;0;15488;22760815;59
382;61;9;0;128;128;PartitionedOutput;1944.480;22760815;0;4066048;22760815;60
382;62;10;0;128;128;TableScanOperator;430.418;15000000;0;18409728;15000000;
382;63;10;0;128;128;PartitionedOutput;728.500;15000000;0;6597376;15000000;62
383;0;0;0;1;160;MergeOperator;0.274;5;0;756;5;46
383;1;0;0;1;160;ExplainAnalyzeOperator;109.887;5;0;0;1;0
383;2;0;0;1;160;TaskOutputOperator;0.162;1;0;0;1;1
383;3;1;1;160;160;ExchangeOperator;1.509;5;0;384;5;13
383;4;1;1;160;160;OrderBy;6.646;5;0;180544;5;3
383;5;1;0;4;160;LocalMerge;0.488;0;0;73728;5;6
383;6;1;1;160;160;CallbackSink;9.132;5;0;0;0;4
383;7;1;0;4;160;PartitionedOutput;2.143;5;0;17216;5;5
383;8;2;1;160;160;ExchangeOperator;3.839;210;0;2304;210;22
383;9;2;1;160;160;FilterProject;12.395;210;0;0;210;8
383;10;2;0;160;160;LocalExchangeSinkOperator;3.821;210;0;0;210;11
383;11;2;1;160;160;LocalExchangeSourceOperator;24.710;210;0;55424;210;9
383;12;2;0;160;160;Aggregation;23.610;210;0;479872;5;10
383;13;2;0;160;160;PartitionedOutput;7.866;5;0;17216;5;12
383;14;3;2;160;160;FilterProject;26.630;22760815;0;0;22760815;23
383;15;3;1;160;160;LocalExchangeSinkOperator;62.291;22760815;0;0;22760815;16
383;16;3;2;160;160;LocalExchangeSourceOperator;1982.530;22760815;0;5844992;22760815;14
383;17;3;1;160;160;HashBuilderOperator;16532.080;22760815;0;78692864;0;15
383;18;3;0;160;160;ExchangeOperator;8210.914;119872097;0;16449536;119872097;30
383;19;3;0;160;160;LookupJoinOperator;9103.240;119872097;0;8407040;727738;17,18
383;20;3;0;160;160;FilterProject;630.500;727738;0;2097152;727738;19
383;21;3;0;160;160;PartialAggregation;480.480;727738;0;520192;210;20
383;22;3;0;160;160;PartitionedOutput;34.400;210;0;51648;210;21
383;23;3;2;160;160;ExchangeOperator;315.414;22760815;0;3145728;22760815;61
383;24;4;2;160;160;FilterProject;10.672;799024;0;0;799024;31
383;25;4;1;160;160;LocalExchangeSinkOperator;9.072;799024;0;0;799024;26
383;26;4;2;160;160;LocalExchangeSourceOperator;206.720;799024;0;5677056;799024;24
383;27;4;1;160;160;HashBuilderOperator;804.420;799024;0;8347648;0;25
383;28;4;0;160;160;TableScanOperator;63000.430;119872097;0;299272768;119872097;
383;29;4;0;160;160;LookupJoinOperator;19904.800;119872097;0;196608;119872097;27,28
383;30;4;0;160;160;PartitionedOutput;34341.960;119872097;0;4676352;119872097;29
383;31;4;2;160;160;ExchangeOperator;45.714;799024;0;2129920;799024;38
383;32;5;2;160;160;FilterProject;4.812;20;0;0;20;39
383;33;5;1;160;160;LocalExchangeSinkOperator;2.897;20;0;0;20;34
383;34;5;2;160;160;LocalExchangeSourceOperator;17.099;20;0;55680;20;32
383;35;5;1;160;160;HashBuilderOperator;37.018;20;0;131072;0;33
383;36;5;0;160;160;TableScanOperator;53.281;199756;0;3661312;199756;
383;37;5;0;160;160;LookupJoinOperator;23.630;199756;0;196608;199756;35,36
383;38;5;0;160;160;PartitionedOutput;27.470;199756;0;2868224;199756;37
383;39;5;2;160;160;ExchangeOperator;1.142;20;0;512;20;46
383;40;6;2;40;160;FilterProject;1.312;1;0;0;1;47
383;41;6;1;40;160;LocalExchangeSinkOperator;0.722;1;0;0;1;42
383;42;6;2;40;160;LocalExchangeSourceOperator;2.685;1;0;5376;1;40
383;43;6;1;40;160;HashBuilderOperator;9.401;1;0;65536;0;41
383;44;6;0;40;160;TableScanOperator;2.863;5;0;27392;5;
383;45;6;0;40;160;LookupJoinOperator;2.582;5;0;0;5;43,44
383;46;6;0;40;160;PartitionedOutput;1.558;5;0;17216;5;45
383;47;6;2;40;160;ExchangeOperator;0.272;1;0;128;1;50
383;48;7;0;40;160;TableScanOperator;3.738;1;0;2240;1;
383;49;7;0;40;160;FilterProject;1.584;1;0;384;1;48
383;50;7;0;40;160;PartitionedOutput;2.146;1;0;16896;1;49
383;51;8;2;160;160;FilterProject;16.982;15000000;0;0;15000000;58
383;52;8;1;160;160;LocalExchangeSinkOperator;30.885;15000000;0;0;15000000;53
383;53;8;2;160;160;LocalExchangeSourceOperator;1183.620;15000000;0;15697408;15000000;51
383;54;8;1;160;160;HashBuilderOperator;17390.000;15000000;0;76747264;0;52
383;55;8;0;160;160;ExchangeOperator;1620.399;22760815;0;11534336;22760815;61
383;56;8;0;160;160;LookupJoinOperator;3171.650;22760815;0;16801792;22760815;54,55
383;57;8;0;160;160;PartitionedOutput;1464.620;22760815;0;2403072;22760815;56
383;58;8;2;160;160;ExchangeOperator;2190.396;15000000;0;12582912;15000000;63
383;59;9;0;160;160;TableScanOperator;15980.433;22760815;0;218596992;22760815;
383;60;9;0;160;160;FilterProject;480.420;22760815;0;15488;22760815;59
383;61;9;0;160;160;PartitionedOutput;2175.020;22760815;0;3615488;22760815;60
383;62;10;0;160;160;TableScanOperator;406.603;15000000;0;22109440;15000000;
383;63;10;0;160;160;PartitionedOutput;787.910;15000000;0;7301888;15000000;62
384;0;0;0;1;16;MergeOperator;0.224;5;0;756;5;46
384;1;0;0;1;16;ExplainAnalyzeOperator;112.072;5;0;0;1;0
384;2;0;0;1;16;TaskOutputOperator;0.145;1;0;0;1;1
384;3;1;1;16;16;ExchangeOperator;0.289;5;0;384;5;13
384;4;1;1;16;16;OrderBy;0.890;5;0;180672;5;3
384;5;1;0;4;16;LocalMerge;0.225;0;0;86016;5;6
384;6;1;1;16;16;CallbackSink;1.398;5;0;0;0;4
384;7;1;0;4;16;PartitionedOutput;0.664;5;0;17216;5;5
384;8;2;1;16;16;ExchangeOperator;1.770;80;0;3648;80;22
384;9;2;1;16;16;FilterProject;2.820;80;0;0;80;8
384;10;2;0;16;16;LocalExchangeSinkOperator;0.971;80;0;0;80;11
384;11;2;1;16;16;LocalExchangeSourceOperator;4.900;80;0;1472;80;9
384;12;2;0;16;16;Aggregation;20.671;80;0;479616;5;10
384;13;2;0;16;16;PartitionedOutput;1.884;5;0;17216;5;12
384;14;3;2;16;16;FilterProject;15.520;22760815;0;0;22760815;23
384;15;3;1;16;16;LocalExchangeSinkOperator;21.943;22760815;0;0;22760815;16
384;16;3;2;16;16;LocalExchangeSourceOperator;977.920;22760815;0;3719168;22760815;14
384;17;3;1;16;16;HashBuilderOperator;7454.330;22760815;0;115155072;0;15
384;18;3;0;16;16;ExchangeOperator;4590.095;119872097;0;11796480;119872097;30
384;19;3;0;16;16;LookupJoinOperator;5783.450;119872097;0;7489536;727738;17,18
384;20;3;0;16;16;FilterProject;331.560;727738;0;1572864;727738;19
384;21;3;0;16;16;PartialAggregation;210.620;727738;0;520192;80;20
384;22;3;0;16;16;PartitionedOutput;10.544;80;0;51648;80;21
384;23;3;2;16;16;ExchangeOperator;359.757;22760815;0;15532032;22760815;61
384;24;4;2;16;16;FilterProject;2.902;799024;0;0;799024;31
384;25;4;1;16;16;LocalExchangeSinkOperator;3.807;799024;0;0;799024;26
384;26;4;2;16;16;LocalExchangeSourceOperator;43.700;799024;0;290816;799024;24
384;27;4;1;16;16;HashBuilderOperator;501.390;799024;0;12738560;0;25
384;28;4;0;16;16;TableScanOperator;17240.035;119872097;0;44515072;119872097;
384;29;4;0;16;16;LookupJoinOperator;12069.440;119872097;0;196608;119872097;27,28
384;30;4;0;16;16;PartitionedOutput;14848.340;119872097;0;12188416;119872097;29
384;31;4;2;16;16;ExchangeOperator;31.435;799024;0;2621440;799024;38
384;32;5;2;16;16;FilterProject;0.785;20;0;0;20;39
384;33;5;1;16;16;LocalExchangeSinkOperator;0.502;20;0;0;20;34
384;34;5;2;16;16;LocalExchangeSourceOperator;2.321;20;0;512;20;32
384;35;5;1;16;16;HashBuilderOperator;2.372;20;0;151552;0;33
384;36;5;0;16;16;TableScanOperator;19.750;199756;0;3661312;199756;
384;37;5;0;16;16;LookupJoinOperator;9.139;199756;0;196608;199756;35,36
384;38;5;0;16;16;PartitionedOutput;19.733;199756;0;2159616;199756;37
384;39;5;2;16;16;ExchangeOperator;0.306;20;0;512;20;46
384;40;6;2;4;16;FilterProject;0.280;1;0;0;1;47
384;41;6;1;4;16;LocalExchangeSinkOperator;0.119;1;0;0;1;42
384;42;6;2;4;16;LocalExchangeSourceOperator;0.661;1;0;512;1;40
384;43;6;1;4;16;HashBuilderOperator;0.627;1;0;65536;0;41
384;44;6;0;4;16;TableScanOperator;0.646;5;0;27392;5;
384;45;6;0;4;16;LookupJoinOperator;0.287;5;0;0;5;43,44
384;46;6;0;4;16;PartitionedOutput;0.369;5;0;17216;5;45
384;47;6;2;4;16;ExchangeOperator;0.127;1;0;128;1;50
384;48;7;0;4;16;TableScanOperator;0.617;1;0;2240;1;
384;49;7;0;4;16;FilterProject;0.196;1;0;384;1;48
384;50;7;0;4;16;PartitionedOutput;0.393;1;0;16896;1;49
384;51;8;2;16;16;FilterProject;7.845;15000000;0;0;15000000;58
384;52;8;1;16;16;LocalExchangeSinkOperator;7.830;15000000;0;0;15000000;53
384;53;8;2;16;16;LocalExchangeSourceOperator;563.900;15000000;0;3948544;15000000;51
384;54;8;1;16;16;HashBuilderOperator;4072.160;15000000;0;98967680;0;52
384;55;8;0;16;16;ExchangeOperator;739.562;22760815;0;11534336;22760815;61
384;56;8;0;16;16;LookupJoinOperator;2536.873;22760815;0;15753216;22760815;54,55
384;57;8;0;16;16;PartitionedOutput;1416.810;22760815;0;1518336;22760815;56
384;58;8;2;16;16;ExchangeOperator;344.178;15000000;0;13500416;15000000;63
384;59;9;0;16;16;TableScanOperator;3930.035;22760815;0;30533312;22760815;
384;60;9;0;16;16;FilterProject;347.040;22760815;0;15488;22760815;59
384;61;9;0;16;16;PartitionedOutput;1401.970;22760815;0;12790528;22760815;60
384;62;10;0;16;16;TableScanOperator;288.162;15000000;0;11105536;15000000;
384;63;10;0;16;16;PartitionedOutput;756.660;15000000;0;4659968;15000000;62
385;0;0;0;1;32;MergeOperator;0.267;5;0;756;5;46
385;1;0;0;1;32;ExplainAnalyzeOperator;111.070;5;0;0;1;0
385;2;0;0;1;32;TaskOutputOperator;0.189;1;0;0;1;1
385;3;1;1;32;32;ExchangeOperator;0.672;5;0;384;5;13
385;4;1;1;32;32;OrderBy;2.151;5;0;180608;5;3
385;5;1;0;4;32;LocalMerge;0.255;0;0;86016;5;6
385;6;1;1;32;32;CallbackSink;2.934;5;0;0;0;4
385;7;1;0;4;32;PartitionedOutput;0.849;5;0;17216;5;5
385;8;2;1;32;32;ExchangeOperator;2.124;120;0;4096;120;22
385;9;2;1;32;32;FilterProject;4.606;120;0;0;120;8
385;10;2;0;32;32;LocalExchangeSinkOperator;1.391;120;0;0;120;11
385;11;2;1;32;32;LocalExchangeSourceOperator;7.780;120;0;1536;120;9
385;12;2;0;32;32;Aggregation;23.390;120;0;479616;5;10
385;13;2;0;32;32;PartitionedOutput;3.090;5;0;17216;5;12
385;14;3;2;32;32;FilterProject;18.890;22760815;0;0;22760815;23
385;15;3;1;32;32;LocalExchangeSinkOperator;44.055;22760815;0;0;22760815;16
385;16;3;2;32;32;LocalExchangeSourceOperator;1070.880;22760815;0;3407872;22760815;14
385;17;3;1;32;32;HashBuilderOperator;10228.560;22760815;0;94331136;0;15
385;18;3;0;32;32;ExchangeOperator;5030.174;119872097;0;11829248;119872097;30
385;19;3;0;32;32;LookupJoinOperator;6988.570;119872097;0;7489536;727738;17,18
385;20;3;0;32;32;FilterProject;365.710;727738;0;1572864;727738;19
385;21;3;0;32;32;PartialAggregation;245.680;727738;0;499712;120;20
385;22;3;0;32;32;PartitionedOutput;11.900;120;0;51648;120;21
385;23;3;2;32;32;ExchangeOperator;452.683;22760815;0;11796480;22760815;61
385;24;4;2;32;32;FilterProject;3.431;799024;0;0;799024;31
385;25;4;1;32;32;LocalExchangeSinkOperator;4.947;799024;0;0;799024;26
385;26;4;2;32;32;LocalExchangeSourceOperator;54.620;799024;0;571392;799024;24
385;27;4;1;32;32;HashBuilderOperator;1110.420;799024;0;10510336;0;25
385;28;4;0;32;32;TableScanOperator;21250.084;119872097;0;82952704;119872097;
385;29;4;0;32;32;LookupJoinOperator;14005.350;119872097;0;196608;119872097;27,28
385;30;4;0;32;32;PartitionedOutput;16981.700;119872097;0;7281408;119872097;29
385;31;4;2;32;32;ExchangeOperator;46.419;799024;0;6832128;799024;38
385;32;5;2;32;32;FilterProject;1.257;20;0;0;20;39
385;33;5;1;32;32;LocalExchangeSinkOperator;0.823;20;0;0;20;34
385;34;5;2;32;32;LocalExchangeSourceOperator;3.405;20;0;1024;20;32
385;35;5;1;32;32;HashBuilderOperator;5.460;20;0;131072;0;33
385;36;5;0;32;32;TableScanOperator;22.345;199756;0;3661312;199756;
385;37;5;0;32;32;LookupJoinOperator;11.030;199756;0;196608;199756;35,36
385;38;5;0;32;32;PartitionedOutput;22.060;199756;0;4174848;199756;37
385;39;5;2;32;32;ExchangeOperator;0.400;20;0;512;20;46
385;40;6;2;8;32;FilterProject;0.436;1;0;0;1;47
385;41;6;1;8;32;LocalExchangeSinkOperator;0.199;1;0;0;1;42
385;42;6;2;8;32;LocalExchangeSourceOperator;0.836;1;0;1024;1;40
385;43;6;1;8;32;HashBuilderOperator;1.291;1;0;65536;0;41
385;44;6;0;8;32;TableScanOperator;0.405;5;0;27392;5;
385;45;6;0;8;32;LookupJoinOperator;0.709;5;0;0;5;43,44
385;46;6;0;8;32;PartitionedOutput;0.773;5;0;17216;5;45
385;47;6;2;8;32;ExchangeOperator;0.159;1;0;128;1;50
385;48;7;0;8;32;TableScanOperator;0.718;1;0;2240;1;
385;49;7;0;8;32;FilterProject;0.393;1;0;384;1;48
385;50;7;0;8;32;PartitionedOutput;0.584;1;0;16896;1;49
385;51;8;2;32;32;FilterProject;9.612;15000000;0;0;15000000;58
385;52;8;1;32;32;LocalExchangeSinkOperator;12.567;15000000;0;0;15000000;53
385;53;8;2;32;32;LocalExchangeSourceOperator;591.740;15000000;0;4249600;15000000;51
385;54;8;1;32;32;HashBuilderOperator;6087.850;15000000;0;86524160;0;52
385;55;8;0;32;32;ExchangeOperator;2030.081;22760815;0;16777216;22760815;61
385;56;8;0;32;32;LookupJoinOperator;4037.010;22760815;0;33579008;22760815;54,55
385;57;8;0;32;32;PartitionedOutput;1419.940;22760815;0;1952512;22760815;56
385;58;8;2;32;32;ExchangeOperator;723.947;15000000;0;14565376;15000000;63
385;59;9;0;32;32;TableScanOperator;5520.078;22760815;0;54910464;22760815;
385;60;9;0;32;32;FilterProject;375.320;22760815;0;15488;22760815;59
385;61;9;0;32;32;PartitionedOutput;1568.110;22760815;0;6679296;22760815;60
385;62;10;0;32;32;TableScanOperator;324.770;15000000;0;14755840;15000000;
385;63;10;0;32;32;PartitionedOutput;807.340;15000000;0;7363328;15000000;62
386;0;0;0;1;64;MergeOperator;0.144;5;0;756;5;46
386;1;0;0;1;64;ExplainAnalyzeOperator;109.349;5;0;0;1;0
386;2;0;0;1;64;TaskOutputOperator;0.169;1;0;0;1;1
386;3;1;1;64;64;ExchangeOperator;0.657;5;0;384;5;13
386;4;1;1;64;64;OrderBy;2.908;5;0;180544;5;3
386;5;1;0;4;64;LocalMerge;0.278;0;0;86016;5;6
386;6;1;1;64;64;CallbackSink;4.157;5;0;0;0;4
386;7;1;0;4;64;PartitionedOutput;1.016;5;0;17216;5;5
386;8;2;1;64;64;ExchangeOperator;2.714;150;0;2304;150;22
386;9;2;1;64;64;FilterProject;6.790;150;0;0;150;8
386;10;2;0;64;64;LocalExchangeSinkOperator;2.292;150;0;0;150;11
386;11;2;1;64;64;LocalExchangeSourceOperator;12.450;150;0;2816;150;9
386;12;2;0;64;64;Aggregation;31.860;150;0;479872;5;10
386;13;2;0;64;64;PartitionedOutput;3.884;5;0;17216;5;12
386;14;3;2;64;64;FilterProject;19.510;22760815;0;0;22760815;23
386;15;3;1;64;64;LocalExchangeSinkOperator;60.121;22760815;0;0;22760815;16
386;16;3;2;64;64;LocalExchangeSourceOperator;1143.630;22760815;0;2392064;22760815;14
386;17;3;1;64;64;HashBuilderOperator;14111.730;22760815;0;84128000;0;15
386;18;3;0;64;64;ExchangeOperator;5640.338;119872097;0;16449536;119872097;30
386;19;3;0;64;64;LookupJoinOperator;7976.040;119872097;0;8407040;727738;17,18
386;20;3;0;64;64;FilterProject;465.550;727738;0;2097152;727738;19
386;21;3;0;64;64;PartialAggregation;288.660;727738;0;520192;150;20
386;22;3;0;64;64;PartitionedOutput;16.980;150;0;51648;150;21
386;23;3;2;64;64;ExchangeOperator;591.609;22760815;0;11010048;22760815;61
386;24;4;2;64;64;FilterProject;5.974;799024;0;0;799024;31
386;25;4;1;64;64;LocalExchangeSinkOperator;11.204;799024;0;0;799024;26
386;26;4;2;64;64;LocalExchangeSourceOperator;72.910;799024;0;480256;799024;24
386;27;4;1;64;64;HashBuilderOperator;1681.070;799024;0;10444800;0;25
386;28;4;0;64;64;TableScanOperator;28370.148;119872097;0;118116608;119872097;
386;29;4;0;64;64;LookupJoinOperator;16790.260;119872097;0;196608;119872097;27,28
386;30;4;0;64;64;PartitionedOutput;21916.920;119872097;0;5937920;119872097;29
386;31;4;2;64;64;ExchangeOperator;35.728;799024;0;5111808;799024;38
386;32;5;2;64;64;FilterProject;2.363;20;0;0;20;39
386;33;5;1;64;64;LocalExchangeSinkOperator;1.524;20;0;0;20;34
386;34;5;2;64;64;LocalExchangeSourceOperator;5.267;20;0;2048;20;32
386;35;5;1;64;64;HashBuilderOperator;13.931;20;0;151552;0;33
386;36;5;0;64;64;TableScanOperator;50.836;199756;0;3661312;199756;
386;37;5;0;64;64;LookupJoinOperator;11.980;199756;0;196608;199756;35,36
386;38;5;0;64;64;PartitionedOutput;18.280;199756;0;3163136;199756;37
386;39;5;2;64;64;ExchangeOperator;0.559;20;0;512;20;46
386;40;6;2;16;64;FilterProject;0.871;1;0;0;1;47
386;41;6;1;16;64;LocalExchangeSinkOperator;0.327;1;0;0;1;42
386;42;6;2;16;64;LocalExchangeSourceOperator;1.599;1;0;2048;1;40
386;43;6;1;16;64;HashBuilderOperator;2.826;1;0;65536;0;41
386;44;6;0;16;64;TableScanOperator;1.328;5;0;27392;5;
386;45;6;0;16;64;LookupJoinOperator;1.591;5;0;0;5;43,44
386;46;6;0;16;64;PartitionedOutput;0.838;5;0;17216;5;45
386;47;6;2;16;64;ExchangeOperator;0.232;1;0;128;1;50
386;48;7;0;16;64;TableScanOperator;1.985;1;0;2240;1;
386;49;7;0;16;64;FilterProject;0.818;1;0;384;1;48
386;50;7;0;16;64;PartitionedOutput;1.203;1;0;16896;1;49
386;51;8;2;64;64;FilterProject;14.052;15000000;0;0;15000000;58
386;52;8;1;64;64;LocalExchangeSinkOperator;28.280;15000000;0;0;15000000;53
386;53;8;2;64;64;LocalExchangeSourceOperator;630.550;15000000;0;4063232;15000000;51
386;54;8;1;64;64;HashBuilderOperator;10091.500;15000000;0;80511232;0;52
386;55;8;0;64;64;ExchangeOperator;2050.160;22760815;0;16777216;22760815;61
386;56;8;0;64;64;LookupJoinOperator;3675.700;22760815;0;29515776;22760815;54,55
386;57;8;0;64;64;PartitionedOutput;1486.020;22760815;0;2599680;22760815;56
386;58;8;2;64;64;ExchangeOperator;1430.158;15000000;0;14188544;15000000;63
386;59;9;0;64;64;TableScanOperator;7930.166;22760815;0;83115776;22760815;
386;60;9;0;64;64;FilterProject;396.010;22760815;0;15488;22760815;59
386;61;9;0;64;64;PartitionedOutput;1716.210;22760815;0;4074240;22760815;60
386;62;10;0;64;64;TableScanOperator;433.365;15000000;0;22030208;15000000;
386;63;10;0;64;64;PartitionedOutput;880.770;15000000;0;6290176;15000000;62
387;0;0;0;1;96;MergeOperator;0.221;5;0;756;5;46
387;1;0;0;1;96;ExplainAnalyzeOperator;108.413;5;0;0;1;0
387;2;0;0;1;96;TaskOutputOperator;0.125;1;0;0;1;1
387;3;1;1;96;96;ExchangeOperator;0.898;5;0;384;5;13
387;4;1;1;96;96;OrderBy;4.089;5;0;180544;5;3
387;5;1;0;4;96;LocalMerge;0.315;0;0;73728;5;6
387;6;1;1;96;96;CallbackSink;5.493;5;0;0;0;4
387;7;1;0;4;96;PartitionedOutput;1.239;5;0;17216;5;5
387;8;2;1;96;96;ExchangeOperator;3.182;170;0;3328;170;22
387;9;2;1;96;96;FilterProject;8.927;170;0;0;170;8
387;10;2;0;96;96;LocalExchangeSinkOperator;2.717;170;0;0;170;11
387;11;2;1;96;96;LocalExchangeSourceOperator;16.420;170;0;3584;170;9
387;12;2;0;96;96;Aggregation;45.800;170;0;479872;5;10
387;13;2;0;96;96;PartitionedOutput;5.490;5;0;17216;5;12
387;14;3;2;96;96;FilterProject;23.540;22760815;0;0;22760815;23
387;15;3;1;96;96;LocalExchangeSinkOperator;124.442;22760815;0;0;22760815;16
387;16;3;2;96;96;LocalExchangeSourceOperator;1319.210;22760815;0;4816896;22760815;14
387;17;3;1;96;96;HashBuilderOperator;18434.330;22760815;0;82887168;0;15
387;18;3;0;96;96;ExchangeOperator;5500.641;119872097;0;16351232;119872097;30
387;19;3;0;96;96;LookupJoinOperator;7682.110;119872097;0;8407040;727738;17,18
387;20;3;0;96;96;FilterProject;404.980;727738;0;2097152;727738;19
387;21;3;0;96;96;PartialAggregation;285.430;727738;0;520192;170;20
387;22;3;0;96;96;PartitionedOutput;25.640;170;0;51648;170;21
387;23;3;2;96;96;ExchangeOperator;483.615;22760815;0;17170432;22760815;61
387;24;4;2;96;96;FilterProject;7.652;799024;0;0;799024;31
387;25;4;1;96;96;LocalExchangeSinkOperator;18.905;799024;0;0;799024;26
387;26;4;2;96;96;LocalExchangeSourceOperator;98.590;799024;0;241664;799024;24
387;27;4;1;96;96;HashBuilderOperator;942.820;799024;0;10444800;0;25
387;28;4;0;96;96;TableScanOperator;33810.240;119872097;0;211076992;119872097;
387;29;4;0;96;96;LookupJoinOperator;17184.270;119872097;0;196608;119872097;27,28
387;30;4;0;96;96;PartitionedOutput;23965.900;119872097;0;5462784;119872097;29
387;31;4;2;96;96;ExchangeOperator;32.965;799024;0;2801664;799024;38
387;32;5;2;96;96;FilterProject;2.941;20;0;0;20;39
387;33;5;1;96;96;LocalExchangeSinkOperator;1.920;20;0;0;20;34
387;34;5;2;96;96;LocalExchangeSourceOperator;9.460;20;0;3072;20;32
387;35;5;1;96;96;HashBuilderOperator;20.739;20;0;151552;0;33
387;36;5;0;96;96;TableScanOperator;80.414;199756;0;3661312;199756;
387;37;5;0;96;96;LookupJoinOperator;13.430;199756;0;196608;199756;35,36
387;38;5;0;96;96;PartitionedOutput;23.140;199756;0;1917952;199756;37
387;39;5;2;96;96;ExchangeOperator;0.927;20;0;512;20;46
387;40;6;2;24;96;FilterProject;0.928;1;0;0;1;47
387;41;6;1;24;96;LocalExchangeSinkOperator;0.527;1;0;0;1;42
387;42;6;2;24;96;LocalExchangeSourceOperator;2.134;1;0;3072;1;40
387;43;6;1;24;96;HashBuilderOperator;5.758;1;0;65536;0;41
387;44;6;0;24;96;TableScanOperator;0.852;5;0;27392;5;
387;45;6;0;24;96;LookupJoinOperator;1.918;5;0;0;5;43,44
387;46;6;0;24;96;PartitionedOutput;1.076;5;0;17216;5;45
387;47;6;2;24;96;ExchangeOperator;0.199;1;0;128;1;50
387;48;7;0;24;96;TableScanOperator;1.291;1;0;2240;1;
387;49;7;0;24;96;FilterProject;0.910;1;0;384;1;48
387;50;7;0;24;96;PartitionedOutput;1.242;1;0;16896;1;49
387;51;8;2;96;96;FilterProject;13.902;15000000;0;0;15000000;58
387;52;8;1;96;96;LocalExchangeSinkOperator;34.553;15000000;0;0;15000000;53
387;53;8;2;96;96;LocalExchangeSourceOperator;590.450;15000000;0;2365440;15000000;51
387;54;8;1;96;96;HashBuilderOperator;14506.860;15000000;0;78332416;0;52
387;55;8;0;96;96;ExchangeOperator;1510.226;22760815;0;16777216;22760815;61
387;56;8;0;96;96;LookupJoinOperator;3159.530;22760815;0;29515776;22760815;54,55
387;57;8;0;96;96;PartitionedOutput;1371.570;22760815;0;3164928;22760815;56
387;58;8;2;96;96;ExchangeOperator;2430.234;15000000;0;10616832;15000000;63
387;59;9;0;96;96;TableScanOperator;11640.233;22760815;0;163429632;22760815;
387;60;9;0;96;96;FilterProject;403.660;22760815;0;15488;22760815;59
387;61;9;0;96;96;PartitionedOutput;1769.800;22760815;0;4705024;22760815;60
387;62;10;0;96;96;TableScanOperator;353.159;15000000;0;6623488;15000000;
387;63;10;0;96;96;PartitionedOutput;740.340;15000000;0;7133952;15000000;62
388;0;0;0;1;8;MergeOperator;0.209;5;0;756;5;46
388;1;0;0;1;8;ExplainAnalyzeOperator;111.700;5;0;0;1;0
388;2;0;0;1;8;TaskOutputOperator;0.131;1;0;0;1;1
388;3;1;1;8;8;ExchangeOperator;0.278;5;0;384;5;13
388;4;1;1;8;8;OrderBy;0.631;5;0;180672;5;3
388;5;1;0;4;8;LocalMerge;0.186;0;0;86016;5;6
388;6;1;1;8;8;CallbackSink;0.870;5;0;0;0;4
388;7;1;0;4;8;PartitionedOutput;0.534;5;0;17216;5;5
388;8;2;1;8;8;ExchangeOperator;1.352;40;0;1536;40;22
388;9;2;1;8;8;FilterProject;1.624;40;0;0;40;8
388;10;2;0;8;8;LocalExchangeSinkOperator;0.705;40;0;0;40;11
388;11;2;1;8;8;LocalExchangeSourceOperator;3.470;40;0;640;40;9
388;12;2;0;8;8;Aggregation;8.547;40;0;479616;5;10
388;13;2;0;8;8;PartitionedOutput;1.442;5;0;17216;5;12
388;14;3;2;8;8;FilterProject;17.490;22760815;0;0;22760815;23
388;15;3;1;8;8;LocalExchangeSinkOperator;16.090;22760815;0;0;22760815;16
388;16;3;2;8;8;LocalExchangeSourceOperator;946.250;22760815;0;4325376;22760815;14
388;17;3;1;8;8;HashBuilderOperator;6070.000;22760815;0;157020288;0;15
388;18;3;0;8;8;ExchangeOperator;6220.039;119872097;0;11862016;119872097;30
388;19;3;0;8;8;LookupJoinOperator;6886.070;119872097;0;7489536;727738;17,18
388;20;3;0;8;8;FilterProject;469.020;727738;0;1572864;727738;19
388;21;3;0;8;8;PartialAggregation;296.560;727738;0;499712;40;20
388;22;3;0;8;8;PartitionedOutput;20.771;40;0;51648;40;21
388;23;3;2;8;8;ExchangeOperator;318.876;22760815;0;13697024;22760815;61
388;24;4;2;8;8;FilterProject;2.293;799024;0;0;799024;31
388;25;4;1;8;8;LocalExchangeSinkOperator;1.823;799024;0;0;799024;26
388;26;4;2;8;8;LocalExchangeSourceOperator;31.614;799024;0;196608;799024;24
388;27;4;1;8;8;HashBuilderOperator;319.650;799024;0;16932864;0;25
388;28;4;0;8;8;TableScanOperator;15030.018;600037902;0;23128704;600037902;
388;29;4;0;8;8;LookupJoinOperator;22146.870;600037902;0;425984;119872097;27,28
388;30;4;0;8;8;PartitionedOutput;14884.180;119872097;0;20638464;119872097;29
388;31;4;2;8;8;ExchangeOperator;25.877;799024;0;1769472;799024;38
388;32;5;2;8;8;FilterProject;0.495;20;0;0;20;39
388;33;5;1;8;8;LocalExchangeSinkOperator;0.326;20;0;0;20;34
388;34;5;2;8;8;LocalExchangeSourceOperator;1.283;20;0;256;20;32
388;35;5;1;8;8;HashBuilderOperator;1.453;20;0;131072;0;33
388;36;5;0;8;8;TableScanOperator;18.146;199756;0;3661312;199756;
388;37;5;0;8;8;LookupJoinOperator;8.191;199756;0;196608;199756;35,36
